"amphitheater","{'polarity_value': 'positive', 'polarity_intense': '0.039', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.136', 'attention': '-0.05', 'sensitivity': '-0.04', 'aptitude': '-0.03'}, 'semantics': ['theater_hall', 'rehearse_room', 'theater_box', 'sound_control_room', 'soundstage']}"
"optimization","{'polarity_value': 'positive', 'polarity_intense': '0.618', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.893', 'sensitivity': '0', 'aptitude': '0.962'}, 'semantics': ['optimisation', 'improvement', 'development', 'design', 'research']}"
"lads","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"viable","{'polarity_value': 'positive', 'polarity_intense': '0.48', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.702', 'sensitivity': '0', 'aptitude': '0.738'}, 'semantics': ['vital', 'going', 'nonviable', 'possible', 'viability']}"
"11pm","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"eligible","{'polarity_value': 'positive', 'polarity_intense': '0.641', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.866', 'attention': '-0.52', 'sensitivity': '0', 'aptitude': '0.529'}, 'semantics': ['worthy', 'desirable', 'suitable', 'bailable', 'entitled']}"
"five","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '-0.00', 'sensitivity': '0.063', 'aptitude': '-0.03'}, 'semantics': ['thirty', 'hundred_year', 'twelve', 'day_month', 'time_measurement']}"
"outside","{'polarity_value': 'negative', 'polarity_intense': '-0.76', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '-0.52', 'attention': '0', 'sensitivity': '0.783', 'aptitude': '-0.97'}, 'semantics': ['international', 'abroad', 'overseas', 'external', 'foreign']}"
"sends","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"swanage","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"tier","{'polarity_value': 'negative', 'polarity_intense': '-0.04', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.08', 'attention': '-0.04', 'sensitivity': '0.023', 'aptitude': '-0.07'}, 'semantics': ['spoilage', 'make_toast', 'house_smell_good', 'get_hot', 'bread_crumb']}"
"warrior","{'polarity_value': 'positive', 'polarity_intense': '0.357', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.046', 'attention': '-0.66', 'sensitivity': '0', 'aptitude': '0.365'}, 'semantics': ['soldier', 'samurai', 'army', 'fighter', 'infantry']}"
"obama","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"rele","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"changes","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"intel","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"july","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#fear', '#fear'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.11', 'aptitude': '0'}, 'semantics': ['year', 'week', 'century', 'month', 'reckon']}"
"decade","{'polarity_value': 'negative', 'polarity_intense': '-0.55', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.88', 'attention': '0', 'sensitivity': '0', 'aptitude': '-0.78'}, 'semantics': ['friday', 'day_of_week', 'monday', 'sadness', 'slack']}"
"leader","{'polarity_value': 'positive', 'polarity_intense': '0.036', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.035', 'attention': '0.074', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['commander', 'head_guy', 'police_rank', 'chief', 'navy_officer']}"
"words","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"premier","{'polarity_value': 'positive', 'polarity_intense': '0.574', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.787', 'attention': '-0.93', 'sensitivity': '0', 'aptitude': '0'}, 'semantics': ['premiere', 'premiership', 'government', 'president', 'queen']}"
"bogo","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"weed","{'polarity_value': 'negative', 'polarity_intense': '-0.02', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '-0.01', 'sensitivity': '0.026', 'aptitude': '-0.05'}, 'semantics': ['shamrock', 'flower_plant', 'fruit_plant', 'green_plant', 'star_anise']}"
"nightlife","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"victoria","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"bristol","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"sponsoring","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"dying","{'polarity_value': 'negative', 'polarity_intense': '-0.57', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '0.745', 'aptitude': '-0.98'}, 'semantics': ['die', 'approaching', 'expiring', 'moribundly', 'moribund']}"
"ex","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"sundays","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"commercial","{'polarity_value': 'negative', 'polarity_intense': '-0.04', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '-0.01', 'sensitivity': '-0.06', 'aptitude': '-0.07'}, 'semantics': ['satire', 'presentation', 'circus_performer', 'demonstrate', 'ads']}"
"redeemed","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"talked","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"toyota","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"def","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"sand","{'polarity_value': 'negative', 'polarity_intense': '-0.03', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.06', 'attention': '0', 'sensitivity': '0', 'aptitude': '-0.03'}, 'semantics': ['friction', 'lack_of_water', 'dirt', 'abrasive', 'ground_material']}"
"md","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"startup","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"stylish","{'polarity_value': 'positive', 'polarity_intense': '0.074', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.043', 'attention': '-0.01', 'sensitivity': '0', 'aptitude': '0.169'}, 'semantics': ['fancy_clothes', 'frilly', 'protective_cover', 'wear', 'formal_clothes']}"
"monkeys","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cameras","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"ashes","{'polarity_value': 'negative', 'polarity_intense': '-0.56', 'moodtags': ['#sadness', '#fear'], 'sentics': {'pleasantness': '-0.86', 'attention': '0', 'sensitivity': '-0.81', 'aptitude': '0'}, 'semantics': ['burn_heat', 'really_hot', 'hot', 'fire_burn', 'flame']}"
"ako","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"concept","{'polarity_value': 'positive', 'polarity_intense': '0.791', 'moodtags': ['#joy', '#surprise'], 'sentics': {'pleasantness': '0.868', 'attention': '-0.95', 'sensitivity': '0', 'aptitude': '0.548'}, 'semantics': ['find', 'design', 'preconceive', 'discover', 'create_by_mental_act']}"
"chapter","{'polarity_value': 'positive', 'polarity_intense': '0.105', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.074', 'attention': '0.114', 'sensitivity': '0', 'aptitude': '0.126'}, 'semantics': ['paragraph', 'newspaper_write', 'news_paper', 'newspaper_story', 'index']}"
"rubbing","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"era","{'polarity_value': 'positive', 'polarity_intense': '0.076', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.104', 'sensitivity': '0', 'aptitude': '0.124'}, 'semantics': ['good_trait', 'constant', 'time_increment', 'time_designation', 'time_length']}"
"white","{'polarity_value': 'negative', 'polarity_intense': '-0.54', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.55', 'attention': '0', 'sensitivity': '0.561', 'aptitude': '-0.51'}, 'semantics': ['whitey', 'honky', 'honkey', 'honkie', 'mortal']}"
"vile","{'polarity_value': 'negative', 'polarity_intense': '-0.43', 'moodtags': ['#anger', '#disgust'], 'sentics': {'pleasantness': '-0.06', 'attention': '0.128', 'sensitivity': '0.707', 'aptitude': '-0.67'}, 'semantics': ['sickish', 'turn_stomach', 'sickening', 'noisome', 'nauseous']}"
"laying","{'polarity_value': 'negative', 'polarity_intense': '-0.52', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.74', 'attention': '0', 'sensitivity': '0.841', 'aptitude': '0'}, 'semantics': ['hen', 'cackle', 'cackly', 'cackler', 'gaggle']}"
"guns","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"blenders","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"domestic","{'polarity_value': 'negative', 'polarity_intense': '-0.51', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.71', 'attention': '0', 'sensitivity': '0.838', 'aptitude': '0'}, 'semantics': ['geezer', 'boiler', 'male', 'knacker', 'old']}"
"saga","{'polarity_value': 'positive', 'polarity_intense': '0.148', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.036', 'attention': '0.219', 'sensitivity': '0', 'aptitude': '0.19'}, 'semantics': ['story', 'long_story', 'novel', 'fable', 'fiction']}"
"treated","{'polarity_value': 'negative', 'polarity_intense': '-0.71', 'moodtags': ['#sadness', '#disgust'], 'sentics': {'pleasantness': '-0.74', 'attention': '0', 'sensitivity': '0.637', 'aptitude': '-0.75'}, 'semantics': ['burnt', 'burned', 'proofed', 'doped', 'activated']}"
"striking","{'polarity_value': 'positive', 'polarity_intense': '0.578', 'moodtags': ['#joy', '#admiration'], 'sentics': {'pleasantness': '0.882', 'attention': '0', 'sensitivity': '0', 'aptitude': '0.851'}, 'semantics': ['outstanding', 'salient', 'big', 'spectacular', 'prominent']}"
"value","{'polarity_value': 'positive', 'polarity_intense': '0.822', 'moodtags': ['#joy', '#interest'], 'sentics': {'pleasantness': '0.906', 'attention': '0.829', 'sensitivity': '0', 'aptitude': '0.731'}, 'semantics': ['hard_work', 'produce', 'produce_value', 'earn_money', 'finish_work']}"
"follower","{'polarity_value': 'positive', 'polarity_intense': '0.108', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0.065', 'attention': '0.17', 'sensitivity': '-0.05', 'aptitude': '0.143'}, 'semantics': ['supervisor', 'native_american', 'ambassador', 'master', 'general']}"
"dedicate","{'polarity_value': 'positive', 'polarity_intense': '0.702', 'moodtags': ['#surprise', '#admiration'], 'sentics': {'pleasantness': '0.693', 'attention': '-0.69', 'sensitivity': '0', 'aptitude': '0.714'}, 'semantics': ['vow', 'consecrate', 'apply', 'rededicate', 'use']}"
"upload","{'polarity_value': 'positive', 'polarity_intense': '0.619', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.971', 'sensitivity': '0', 'aptitude': '0.886'}, 'semantics': ['williams', 'margin_setting', 'doesnt_matter', 'asterisk', 'audit_service']}"
"checks","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"vmworld","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cheetos","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cd5","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"cougars","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"distillery","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"fleetwood","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"lurking","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"dumbass","{'polarity_value': 'negative', 'polarity_intense': '-0.75', 'moodtags': ['#sadness', '#anger'], 'sentics': {'pleasantness': '-0.95', 'attention': '0', 'sensitivity': '0.67', 'aptitude': '-0.63'}, 'semantics': ['stupid', 'stupid_person', 'stupe', 'dullard', 'dolt']}"
"incorporated","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"discussion","{'polarity_value': 'positive', 'polarity_intense': '0.553', 'moodtags': ['#interest', '#admiration'], 'sentics': {'pleasantness': '0', 'attention': '0.948', 'sensitivity': '0', 'aptitude': '0.71'}, 'semantics': ['united_nations', 'meeting', 'government_job', 'congress', 'world_hunger']}"
"swan","{'polarity_value': 'negative', 'polarity_intense': '-0.56', 'moodtags': ['#fear', '#disgust'], 'sentics': {'pleasantness': '0', 'attention': '0', 'sensitivity': '-0.82', 'aptitude': '-0.86'}, 'semantics': ['meander', 'jog', 'ramble', 'roll', 'wander']}"
"6205779454","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
"subs","{""polarity_value"": ""nuetral"", ""polarity_intense"": ""0"", ""moodtags"": [], ""sentics"": {""pleasantness"": ""0"", ""attention"": ""0"", ""sensitivity"": ""0"", ""aptitude"": ""0""}, ""semantics"": []}"
